date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,icon
2018-04-11,6.8,-0.7,3.3,4.3,-4.7,-0.1,0.0,79.94,0.0,0.0,0.0,0.0,40.6,32.7,185.3,1020.5,51.1,12.0,wind
2018-04-10,4.4,2.1,3.3,4.4,-0.1,1.8,-1.7,70.11,0.0,0.0,0.0,0.0,44.3,10.8,113.1,1021.5,84.7,16.0,partly-cloudy-day
2018-04-09,7.2,-0.7,2.7,6.3,-7.3,-1.6,-10.5,39.65,0.0,0.0,0.0,0.0,48.0,37.9,265.0,1019.0,44.1,16.0,wind
2018-04-08,5.0,-0.1,2.4,0.4,-5.3,-2.1,-8.4,44.98,0.0,0.0,0.0,0.0,42.5,33.1,223.2,1010.7,86.6,16.0,wind
2018-04-07,7.8,2.8,4.9,5.1,-2.5,1.3,-3.4,58.68,0.89,33.33,0.0,0.0,43.5,27.5,287.3,1008.8,84.2,15.9,rain
2018-04-06,5.6,-1.7,1.8,2.7,-7.1,-2.7,-4.8,65.46,4.85,33.33,0.0,0.0,38.9,33.0,225.8,1014.9,66.5,13.4,rain
2018-04-05,5.6,-1.2,2.5,0.5,-8.3,-3.6,-12.2,33.75,0.0,0.0,0.0,0.0,66.4,44.2,276.4,1011.7,21.6,16.0,wind
2018-04-04,14.3,3.9,7.7,14.3,-0.6,5.6,5.6,88.51,5.57,41.67,0.0,0.0,66.9,46.0,167.2,1001.3,86.8,7.5,rain
2018-04-03,8.8,-0.1,3.5,5.6,-3.7,0.0,-0.3,78.32,11.43,37.5,0.0,0.0,35.3,24.1,165.3,1020.7,68.1,13.2,rain
2018-04-02,4.3,-0.6,2.2,2.2,-1.9,-0.2,-4.7,62.38,2.79,12.5,0.0,0.0,48.95,22.0,271.0,1019.9,81.7,12.9,rain
2018-04-01,15.0,3.8,8.9,15.0,-0.4,6.3,-3.5,43.94,0.0,0.0,0.0,0.0,62.6,38.6,242.0,1014.2,85.2,16.0,wind
2018-03-31,13.9,4.3,7.6,13.9,-0.4,4.5,-5.8,40.89,0.0,0.0,0.0,0.0,50.0,33.1,259.0,1019.4,37.0,16.0,wind
2018-03-30,16.8,6.3,11.3,16.8,4.4,10.5,9.1,87.14,1.89,25.0,0.0,0.0,42.5,29.2,230.1,1006.8,96.1,10.9,rain
2018-03-29,9.5,2.8,6.2,7.6,0.7,4.6,2.8,79.25,0.3,8.33,0.0,3.33,37.1,14.7,119.6,1016.6,79.5,15.1,rain
2018-03-28,10.7,2.2,5.8,10.7,0.1,3.9,-2.4,56.53,0.3,8.33,0.0,10.0,31.7,21.8,181.5,1017.1,83.8,16.0,rain
2018-03-27,5.7,-2.3,2.1,2.1,-6.3,-1.2,-5.0,60.01,0.0,0.0,0.0,11.0,27.7,23.8,169.4,1032.7,51.1,16.0,partly-cloudy-day
2018-03-26,4.4,-1.7,1.4,-0.4,-6.4,-3.1,-5.2,62.08,0.0,0.0,0.0,13.0,42.4,29.4,161.3,1039.5,22.2,16.0,partly-cloudy-day
2018-03-25,3.3,0.5,1.6,-1.1,-5.2,-3.3,-2.7,74.35,2.18,29.17,0.0,14.67,49.9,38.3,82.4,1029.6,79.4,14.9,rain
2018-03-24,7.8,2.2,4.4,5.3,-2.4,1.2,-4.9,51.32,0.0,0.0,10.57,18.0,41.7,20.1,236.5,1016.8,85.0,16.0,snow
2018-03-23,5.0,1.6,3.4,2.8,-2.9,-0.2,-4.2,57.88,0.0,0.0,0.0,8.68,33.5,21.7,224.2,1013.3,75.9,16.0,partly-cloudy-day
2018-03-22,4.4,0.0,2.2,1.4,-6.3,-2.7,0.3,87.24,2.43,58.33,0.02,10.05,66.4,51.0,193.8,1006.2,98.1,10.8,snow
2018-03-21,3.4,0.0,1.5,-1.7,-5.9,-4.3,-3.6,69.08,0.0,0.0,0.04,10.39,51.6,39.9,41.1,1008.7,97.9,16.0,snow
2018-03-20,3.9,-4.4,-0.2,1.9,-11.1,-4.5,-11.1,44.78,0.0,0.0,0.0,12.17,42.5,25.3,211.2,1013.8,59.7,16.0,partly-cloudy-day
2018-03-19,2.8,-6.2,-2.1,-2.7,-13.4,-8.1,-17.8,29.4,0.0,0.0,0.0,14.37,49.6,31.2,308.7,1012.4,8.6,16.0,wind
2018-03-18,0.0,-8.9,-4.5,-6.0,-16.5,-11.3,-20.3,28.97,0.0,0.0,0.0,15.23,51.8,36.7,299.9,1010.9,6.4,16.0,wind
2018-03-17,4.4,-5.6,-1.1,-1.2,-13.5,-7.7,-12.5,42.14,0.0,0.0,0.0,17.58,54.3,40.2,286.1,1005.3,40.6,16.0,wind
2018-03-16,2.8,-1.6,0.8,-3.3,-8.1,-5.1,-8.7,49.46,0.0,0.0,0.0,22.76,64.3,38.6,290.2,1000.8,60.7,16.0,wind
2018-03-15,5.6,0.0,2.6,0.9,-5.5,-2.8,-4.9,59.41,0.0,0.0,11.41,27.47,52.2,38.3,269.0,995.0,84.1,14.8,snow
2018-03-14,4.3,-1.7,1.2,-0.5,-8.1,-4.8,-3.4,72.97,0.0,0.0,16.76,49.07,55.1,38.4,248.1,995.6,72.0,13.8,snow
2018-03-13,3.4,-2.1,0.0,-2.6,-10.7,-7.3,-1.1,92.3,9.91,87.5,28.6,32.31,73.8,56.8,193.5,1000.3,83.5,3.9,snow
2018-03-12,5.6,-1.2,2.5,1.6,-5.8,-1.6,-2.3,70.41,0.0,0.0,4.28,5.0,51.7,38.1,155.9,1016.8,56.4,16.0,snow
2018-03-11,6.7,0.0,3.1,3.7,-6.0,-1.2,-5.7,53.39,0.0,0.0,0.0,7.77,118.4,32.7,295.7,1014.7,57.2,16.0,wind
2018-03-10,3.9,0.6,2.2,-1.3,-5.1,-3.3,-5.2,58.63,0.0,0.0,0.0,9.82,51.9,35.0,265.8,1007.7,58.7,15.9,wind
2018-03-09,2.8,-1.2,0.8,-1.6,-7.2,-4.3,-4.8,66.68,0.0,0.0,0.0,12.8,42.5,25.6,255.1,1003.4,82.1,15.5,partly-cloudy-day
2018-03-08,2.9,-0.6,1.0,-0.5,-7.8,-4.5,-0.9,87.37,3.83,70.83,6.42,17.11,75.1,60.1,262.3,1000.6,95.8,8.4,snow
2018-03-07,3.4,0.7,2.3,-1.0,-7.3,-3.7,0.4,87.86,13.74,62.5,10.7,10.7,73.0,52.5,55.0,1010.4,97.4,10.5,snow
2018-03-06,2.2,0.6,1.5,0.8,-3.9,-2.3,-5.1,61.85,0.0,0.0,0.0,0.61,66.95,20.3,150.4,1017.5,96.2,16.0,cloudy
2018-03-05,6.2,0.0,2.7,1.4,-6.6,-2.7,-2.7,69.64,0.53,12.5,0.68,1.82,60.9,40.1,172.0,1015.7,76.2,13.5,snow
2018-03-04,4.4,2.9,3.7,0.3,-2.9,-1.0,-2.5,64.32,0.0,0.0,1.14,1.14,51.4,33.0,86.8,1016.9,98.6,16.0,snow
2018-03-03,5.7,3.4,4.5,0.3,-3.6,-1.4,-1.9,63.39,0.0,4.17,0.0,0.0,89.2,52.8,105.8,1012.7,99.4,15.8,wind
2018-03-02,6.2,2.2,4.1,-0.3,-6.0,-3.0,2.5,89.49,31.27,95.83,0.0,0.0,103.4,76.7,27.1,998.1,100.0,7.8,rain
2018-03-01,15.0,5.0,8.0,15.0,-0.2,6.1,3.3,73.74,0.0,0.0,0.0,0.0,50.3,38.3,141.1,1010.1,73.9,16.0,wind
2018-02-28,15.0,3.8,8.9,15.0,-0.5,6.8,-1.4,50.01,0.29,4.17,0.0,0.0,33.5,27.2,210.4,1015.3,51.5,16.0,rain
2018-02-27,11.7,2.0,6.4,11.7,-1.4,3.9,-5.9,42.26,0.0,0.0,0.0,0.0,40.7,20.3,268.3,1024.1,15.7,16.0,clear-day
2018-02-26,10.0,3.3,6.5,7.4,0.1,3.6,-0.4,65.98,0.0,0.0,0.0,0.0,38.9,27.1,290.5,1017.8,69.1,14.8,partly-cloudy-day
2018-02-25,5.0,2.8,4.1,2.1,-2.3,-0.3,2.1,87.5,12.48,54.17,0.0,0.0,47.9,34.7,103.9,1020.9,97.3,8.5,rain
2018-02-24,12.3,2.9,7.9,12.3,-1.6,5.7,2.3,70.08,0.0,0.0,0.0,0.0,33.6,25.6,240.8,1019.6,63.5,16.0,partly-cloudy-day
2018-02-23,4.4,-0.7,2.1,0.9,-4.3,-1.4,-0.5,83.41,3.23,29.17,1.13,3.0,41.8,27.2,204.7,1033.7,82.8,14.5,snow
2018-02-22,12.8,0.0,4.6,12.8,-4.3,1.9,-2.8,62.22,1.95,25.0,1.88,1.88,50.0,26.9,170.6,1036.4,98.5,13.3,snow
2018-02-21,21.8,5.5,15.4,21.8,3.5,15.1,11.2,77.54,0.0,0.0,0.0,0.0,53.6,34.0,224.1,1022.8,59.8,15.8,wind
2018-02-20,20.9,6.8,12.8,20.9,4.8,12.2,9.6,82.84,0.59,12.5,0.0,2.76,44.6,29.3,188.8,1023.9,75.5,15.9,rain
2018-02-19,9.4,-2.9,4.3,6.2,-5.9,1.0,0.2,75.2,1.41,20.83,0.0,10.14,53.6,36.7,193.5,1031.0,67.2,15.9,rain
2018-02-18,6.1,0.0,2.5,3.5,-4.7,-1.3,-3.0,70.17,11.09,33.33,5.18,13.82,46.3,34.8,269.0,1022.1,55.4,11.0,snow
2018-02-17,1.7,-2.8,-0.3,-2.6,-8.7,-5.4,-8.7,55.04,1.9,12.5,8.64,8.64,46.5,33.1,223.4,1025.7,54.4,14.2,snow
2018-02-16,12.2,1.7,8.4,12.2,-3.3,6.6,4.5,78.04,0.61,20.83,0.0,0.0,50.6,31.4,264.0,1003.5,90.4,12.9,rain
2018-02-15,9.3,2.2,6.3,7.0,-0.5,3.7,5.1,92.13,0.01,8.33,0.0,0.0,25.9,22.1,197.9,1009.8,92.7,11.7,rain
2018-02-14,8.4,-2.2,3.3,5.0,-7.3,-0.6,-1.6,70.76,0.0,0.0,0.0,0.0,48.2,31.1,213.7,1024.1,42.0,16.0,wind
2018-02-13,0.6,-3.9,-2.2,-4.4,-10.4,-7.2,-11.0,51.69,0.0,0.0,0.0,0.0,31.7,23.6,231.6,1040.8,45.4,16.0,partly-cloudy-day
2018-02-12,7.8,0.6,4.7,4.8,-4.2,1.6,-3.0,61.68,0.02,12.5,0.0,0.0,47.8,25.7,314.8,1023.0,69.0,13.0,rain
2018-02-11,9.3,3.3,5.2,8.3,-0.4,2.7,4.9,97.68,20.03,91.67,0.0,0.0,35.3,20.1,179.4,1016.2,99.8,5.7,rain
2018-02-10,11.2,-0.7,5.8,11.2,-5.5,3.4,3.8,87.15,1.7,16.67,0.0,0.0,46.4,22.1,185.5,1023.8,89.4,15.0,rain
2018-02-09,0.0,-5.8,-2.6,-5.0,-12.3,-8.1,-10.4,55.39,0.0,0.0,0.0,0.0,33.5,23.6,239.1,1032.4,63.0,16.0,partly-cloudy-day
2018-02-08,1.1,-5.0,-2.4,-4.3,-12.8,-8.4,-8.8,61.62,0.0,0.0,0.0,0.0,48.8,36.2,296.7,1023.5,63.8,16.0,wind
2018-02-07,5.6,-4.0,-0.7,0.9,-8.0,-4.1,-3.9,79.76,16.52,50.0,0.0,0.0,40.9,29.1,224.6,1024.2,70.3,10.9,snow
2018-02-06,0.0,-5.7,-2.5,-3.5,-11.7,-7.1,-10.3,55.46,0.0,0.0,0.0,0.0,49.45,22.0,257.2,1028.4,57.6,15.5,partly-cloudy-day
2018-02-05,5.7,-3.9,2.7,4.6,-9.8,-1.7,-4.1,65.28,4.67,16.67,0.0,1.0,58.0,42.2,266.3,1009.8,44.2,12.3,rain
2018-02-04,6.0,-3.4,2.2,4.6,-9.5,-2.0,-1.0,80.43,3.5,29.17,0.0,3.0,46.4,27.5,179.2,1020.5,97.9,14.1,rain
2018-02-03,-2.8,-12.2,-7.2,-8.5,-21.3,-14.5,-16.7,47.13,0.0,0.0,1.62,3.0,40.7,27.3,236.9,1027.0,23.8,16.0,snow
2018-02-02,2.8,-10.7,-2.5,-0.2,-19.7,-9.3,-9.1,63.28,6.49,33.33,3.32,3.0,58.9,40.1,283.1,1011.8,77.0,13.5,snow
2018-02-01,7.8,-1.2,2.8,4.4,-7.5,-1.9,-3.0,66.32,0.95,12.5,0.0,4.22,48.2,29.3,213.3,1013.9,98.8,15.7,rain
2018-01-31,-1.1,-7.9,-4.4,-6.5,-15.7,-10.9,-13.9,48.54,0.0,0.0,0.22,5.94,52.9,31.4,256.5,1019.4,43.0,16.0,snow
2018-01-30,-0.7,-6.2,-3.4,-5.5,-13.7,-10.2,-10.3,62.47,1.49,41.67,2.46,5.71,49.9,36.4,309.2,1013.7,93.4,10.3,snow
2018-01-29,5.4,-1.2,1.9,2.5,-9.1,-3.3,-3.1,70.28,0.02,12.5,3.53,3.53,61.6,41.7,55.3,1023.8,94.8,15.0,snow
2018-01-28,11.2,6.0,9.0,11.2,3.0,7.1,2.8,67.23,0.92,20.83,0.0,0.0,53.6,27.6,250.6,1022.7,98.4,16.0,rain
2018-01-27,11.7,-3.3,4.9,11.7,-8.8,1.5,-1.8,64.21,0.0,0.0,0.0,0.0,59.8,42.5,201.0,1028.6,57.5,16.0,wind
2018-01-26,0.6,-7.2,-3.5,0.6,-15.0,-9.3,-15.8,38.91,0.0,0.0,0.0,0.0,41.5,28.8,268.9,1036.6,10.7,16.0,clear-day
2018-01-25,-1.2,-6.2,-4.2,-7.9,-13.6,-11.3,-16.2,40.45,0.0,0.0,0.0,0.0,53.4,36.7,304.0,1024.4,30.4,16.0,wind
2018-01-24,5.6,-2.8,2.2,1.8,-10.0,-2.8,-4.8,61.2,0.0,0.0,0.0,0.0,47.8,31.4,275.8,1009.3,44.4,16.0,wind
2018-01-23,12.8,0.0,3.6,12.8,-3.1,0.8,3.1,96.4,31.7,45.83,0.0,0.0,61.2,38.6,155.9,1008.1,87.6,5.7,rain
2018-01-22,3.8,1.7,2.6,2.3,-1.1,0.6,1.5,92.85,1.32,37.5,0.0,0.0,57.86666666666667,18.1,104.2,1023.8,99.4,7.8,rain
2018-01-21,9.3,2.1,5.2,8.0,-1.3,3.0,-1.5,63.16,0.0,0.0,0.0,0.61,54.53333333333334,16.4,242.1,1019.2,74.7,16.0,partly-cloudy-day
2018-01-20,8.3,-1.2,4.1,4.8,-6.8,-0.3,-4.4,54.41,0.0,0.0,0.0,1.82,51.2,36.5,234.8,1008.4,76.7,16.0,wind
2018-01-19,1.1,-5.1,-1.8,0.6,-11.7,-6.6,-7.6,64.96,0.0,0.0,0.0,2.22,43.25,21.9,269.7,1014.0,79.6,15.9,partly-cloudy-day
2018-01-18,0.0,-6.2,-2.7,-4.3,-13.1,-8.0,-8.0,67.49,0.0,0.0,0.44,3.0,35.3,22.1,298.9,1014.0,33.4,16.0,snow
2018-01-17,0.7,-0.6,0.2,-1.8,-4.6,-3.0,-1.0,91.97,5.31,54.17,1.42,2.56,37.1,16.2,168.9,1023.4,99.9,7.6,snow
2018-01-16,0.0,-6.6,-2.8,-1.8,-13.2,-6.1,-6.8,73.97,0.0,0.0,1.14,1.14,38.9,18.1,197.6,1032.4,91.4,16.0,snow
2018-01-15,-6.6,-11.1,-8.6,-12.1,-20.6,-16.3,-14.6,62.78,0.0,4.17,0.0,0.0,40.7,31.1,345.2,1038.3,97.8,13.9,wind
2018-01-14,-5.0,-10.0,-7.8,-9.7,-18.6,-14.8,-17.0,48.04,0.0,0.0,0.0,0.0,42.5,29.2,303.6,1034.5,55.8,16.0,partly-cloudy-day
2018-01-13,15.7,-6.2,6.2,15.7,-14.6,2.7,1.9,74.88,35.12,41.67,0.0,3.63,76.0,54.8,251.9,1007.0,58.2,13.8,rain
2018-01-12,15.7,5.8,11.3,15.7,3.0,10.4,10.9,97.04,12.3,41.67,0.0,13.94,66.6,53.0,187.4,1014.0,86.0,9.9,rain
2018-01-11,9.4,1.1,5.8,6.6,-3.3,2.5,3.8,86.77,0.0,0.0,0.0,21.31,53.6,34.8,206.9,1026.9,85.3,16.0,wind
2018-01-10,2.2,-3.4,-0.7,-0.6,-7.1,-4.3,-7.2,61.78,0.0,0.0,0.0,24.22,44.6,20.5,228.4,1030.3,24.4,16.0,partly-cloudy-day
2018-01-09,5.1,0.0,2.0,0.5,-6.1,-2.9,-5.2,60.58,0.0,0.0,0.0,25.0,51.5,29.4,258.7,1017.3,60.0,16.0,partly-cloudy-day
2018-01-08,1.7,-8.8,-2.2,-4.2,-17.9,-9.0,-10.1,55.7,0.0,4.17,0.0,25.0,47.1,34.8,223.9,1018.9,98.7,15.9,wind
2018-01-07,-9.4,-19.0,-14.1,-16.3,-33.2,-24.1,-24.0,43.41,0.0,0.0,0.0,25.59,59.0,43.8,263.0,1029.2,39.3,16.0,wind
2018-01-06,-11.2,-16.6,-13.3,-20.8,-27.8,-24.5,-23.0,43.9,0.0,0.0,0.0,27.77,77.0,49.4,277.0,1014.6,25.4,15.4,wind
2018-01-05,-4.4,-13.9,-9.9,-13.3,-26.2,-20.5,-17.5,53.83,0.0,4.17,10.17,29.77,74.4,57.2,269.6,997.6,57.1,13.5,snow
2018-01-04,-1.2,-5.1,-3.4,-7.8,-13.3,-11.0,-6.8,78.59,15.64,54.17,16.95,19.6,75.6,55.1,263.9,994.7,87.0,7.2,snow
2018-01-03,-2.1,-8.5,-5.7,-6.2,-16.4,-11.3,-13.4,54.99,0.0,0.0,0.0,3.04,46.4,30.9,226.2,1023.7,53.4,16.0,wind
2018-01-02,-7.9,-15.3,-11.3,-14.1,-24.0,-19.4,-19.1,53.38,0.0,0.0,0.0,3.82,38.9,25.8,266.8,1024.7,25.6,16.0,partly-cloudy-day
2018-01-01,-10.8,-17.8,-14.7,-20.4,-29.5,-24.9,-23.4,48.02,0.0,0.0,0.0,3.82,50.0,33.3,295.1,1023.6,15.0,16.0,wind
2017-12-31,-10.7,-15.1,-12.3,-18.1,-25.1,-21.5,-19.0,58.85,0.0,0.0,0.0,3.82,51.0,33.1,293.9,1019.2,17.5,16.0,wind
2017-12-30,-7.8,-14.0,-11.1,-11.2,-23.5,-17.6,-16.1,67.19,0.3,12.5,0.0,3.82,37.0,26.9,265.4,1017.2,45.7,13.0,snow
2017-12-29,-10.0,-16.8,-14.0,-16.7,-26.7,-22.3,-20.8,56.35,0.0,0.0,0.0,4.02,38.8,28.8,289.9,1023.5,30.4,16.0,partly-cloudy-day
2017-12-28,-11.2,-15.0,-13.0,-20.1,-26.3,-22.9,-22.3,45.85,0.0,0.0,0.0,4.82,62.5,44.1,289.5,1028.0,12.9,16.0,wind
2017-12-27,-6.6,-10.7,-8.6,-13.3,-19.1,-16.3,-18.0,46.84,0.0,0.0,0.0,6.04,40.7,27.0,280.0,1030.1,18.4,16.0,clear-day
2017-12-26,-2.8,-7.4,-4.7,-8.5,-15.0,-11.7,-15.3,43.92,0.0,0.0,2.56,6.82,55.3,42.0,264.3,1024.9,19.6,16.0,snow
2017-12-25,3.3,-5.0,0.0,-2.7,-13.9,-6.5,-5.1,71.33,10.13,45.83,4.26,4.26,57.1,40.2,203.8,1008.2,56.2,11.5,snow
2017-12-24,3.8,0.0,1.6,-0.5,-4.3,-2.6,-2.4,75.04,0.0,0.0,0.0,0.0,42.5,31.2,241.0,1020.0,56.6,16.0,wind
2017-12-23,4.8,-3.8,-0.7,2.2,-8.7,-4.5,-1.3,95.2,12.44,75.0,0.0,0.0,33.9,23.7,315.2,1014.0,92.1,5.1,snow
2017-12-22,3.2,-5.0,-1.9,0.2,-9.6,-6.2,-7.2,69.23,2.42,29.17,0.0,0.0,40.2,23.5,137.4,1026.7,77.8,12.8,snow
2017-12-21,0.6,-3.4,-1.5,-3.2,-9.8,-6.4,-12.1,44.55,0.0,0.0,0.0,0.0,46.5,28.8,308.8,1020.9,34.8,16.0,partly-cloudy-day
2017-12-20,8.3,-0.1,4.7,4.9,-5.1,0.3,-6.7,44.33,0.0,0.0,0.0,0.0,55.3,40.3,279.5,1008.2,43.6,16.0,wind
2017-12-19,10.0,1.7,5.8,7.7,-1.1,2.7,1.3,73.77,0.0,0.0,0.0,0.0,51.8,33.1,231.9,1007.2,71.3,15.0,wind
2017-12-18,2.8,-5.7,-1.5,2.2,-10.3,-3.5,-8.1,61.74,0.0,0.0,0.0,1.0,42.65,12.8,104.9,1018.7,86.9,15.3,partly-cloudy-day
2017-12-17,-1.2,-6.8,-4.0,-5.8,-14.1,-9.4,-15.0,43.32,0.0,0.0,0.0,3.0,33.5,22.0,296.1,1024.1,36.2,16.0,partly-cloudy-day
2017-12-16,0.6,-5.2,-2.5,-5.0,-12.0,-8.5,-9.2,60.99,0.0,0.0,0.0,3.0,50.0,34.9,273.0,1013.5,33.9,16.0,wind
2017-12-15,-3.3,-8.4,-5.2,-3.3,-15.5,-9.9,-12.2,58.24,0.0,4.17,0.0,3.0,42.5,27.2,222.0,1015.6,73.0,15.7,partly-cloudy-day
2017-12-14,-1.2,-6.7,-4.5,-7.7,-14.3,-11.3,-14.0,48.26,0.0,0.0,0.0,3.0,48.1,34.6,273.2,1005.9,41.5,15.6,wind
2017-12-13,1.7,-5.7,-3.7,-2.8,-14.6,-11.6,-10.7,58.81,0.0,0.0,1.53,3.1,66.3,44.0,270.0,993.2,33.4,16.0,snow
2017-12-12,7.2,1.0,4.1,5.7,-3.1,0.5,1.0,81.27,0.97,45.83,0.0,7.69,50.0,25.5,153.6,1003.1,69.5,15.6,rain
2017-12-11,3.4,0.0,1.5,2.1,-5.8,-2.4,-5.7,59.85,0.0,0.0,0.0,10.22,38.9,27.1,236.8,1015.0,61.6,16.0,partly-cloudy-day
2017-12-10,2.8,-0.7,0.7,-1.4,-6.3,-4.2,-3.4,74.93,0.74,12.5,4.43,11.82,42.3,31.3,264.1,1008.5,52.9,14.8,snow
2017-12-09,2.8,-0.6,0.8,2.2,-6.3,-2.6,-3.9,74.38,16.13,54.17,7.39,7.39,35.3,22.0,312.7,1011.1,85.9,8.0,snow
2017-12-08,3.9,-0.2,2.2,0.2,-5.7,-1.7,-7.3,50.0,0.0,0.0,0.0,0.0,31.7,25.4,240.8,1016.0,58.4,16.0,partly-cloudy-day
2017-12-07,7.8,1.0,4.0,5.3,-4.1,0.2,-6.0,49.02,0.0,0.0,0.0,0.0,38.9,25.5,253.8,1013.0,34.6,16.0,partly-cloudy-day
2017-12-06,14.4,2.1,8.6,14.4,-1.7,6.2,2.0,65.38,11.82,29.17,0.0,0.0,71.1,44.3,246.3,1010.6,58.6,15.3,rain
2017-12-05,14.4,3.3,7.2,14.4,-0.7,4.6,5.1,86.7,2.26,37.5,0.0,0.0,70.2,53.1,158.0,1023.5,84.8,14.2,rain
2017-12-04,6.2,0.6,3.5,3.9,-2.8,0.7,-0.5,75.69,0.0,0.0,0.0,0.0,61.875,16.4,197.7,1030.6,46.4,16.0,partly-cloudy-day
2017-12-03,6.2,1.0,4.1,4.7,-1.3,2.3,-2.1,64.4,0.0,0.0,0.0,0.0,53.55,10.9,234.6,1024.2,61.0,16.0,partly-cloudy-day
2017-12-02,5.7,1.0,3.6,5.7,-2.7,1.4,-1.8,67.92,0.0,0.0,0.0,0.0,45.225,19.9,248.0,1025.2,58.4,16.0,partly-cloudy-day
2017-12-01,10.0,3.8,7.7,7.7,-0.2,5.0,1.8,68.89,2.31,16.67,0.0,0.0,36.9,27.2,283.8,1019.7,60.7,15.5,rain
2017-11-30,7.2,-1.2,3.9,5.1,-5.1,0.9,-2.4,64.03,0.0,0.0,0.0,0.0,35.3,25.5,239.7,1024.1,49.4,16.0,partly-cloudy-day
2017-11-29,15.7,4.3,10.1,15.7,0.1,7.9,2.7,63.28,0.0,0.0,0.0,0.0,66.0,42.0,269.7,1018.2,34.1,16.0,wind
2017-11-28,6.7,-5.1,0.3,2.7,-10.1,-3.6,-7.2,57.89,0.0,0.0,0.0,0.0,48.2,25.5,221.3,1028.5,25.3,16.0,partly-cloudy-day
2017-11-27,7.8,-2.1,3.4,4.1,-7.3,-1.0,-5.4,53.28,0.0,0.0,0.0,0.0,47.9,27.3,278.8,1015.1,51.9,16.0,partly-cloudy-day
2017-11-26,10.0,2.8,7.3,8.4,-1.4,3.7,-2.7,49.42,0.0,0.0,0.0,0.0,57.3,44.2,267.0,1008.1,66.9,16.0,wind
2017-11-25,13.9,3.8,8.9,13.9,0.6,7.2,2.5,66.19,0.0,0.0,0.0,0.0,43.6,29.2,211.1,1007.1,32.4,16.0,partly-cloudy-day
2017-11-24,10.0,-0.1,4.4,7.7,-4.8,1.3,-3.3,58.54,0.0,0.0,0.0,0.0,37.1,22.0,225.4,1015.0,17.5,16.0,clear-day
2017-11-23,6.1,-0.1,2.8,3.8,-4.5,-0.8,-7.2,48.7,0.0,0.0,0.0,0.0,44.3,30.9,294.1,1015.4,28.7,16.0,wind
2017-11-22,10.7,3.8,8.1,10.7,-1.4,5.7,5.9,86.15,22.48,50.0,0.0,0.0,54.6,33.0,208.6,1012.6,73.1,11.7,rain
2017-11-21,15.0,2.1,8.4,15.0,-1.7,6.9,-0.4,55.83,0.0,0.0,0.0,0.0,60.8,49.4,214.1,1017.5,35.0,15.9,wind
2017-11-20,5.6,1.7,3.6,1.5,-4.4,-1.3,-6.2,49.4,0.0,0.0,0.0,0.0,62.0,44.0,256.3,1011.5,38.5,16.0,wind
2017-11-19,15.0,3.8,9.9,15.0,-1.4,7.4,5.2,74.59,6.3,45.83,0.0,0.0,74.9,47.7,234.5,993.9,56.5,15.1,rain
2017-11-18,9.4,-1.3,4.3,7.5,-4.5,1.8,-2.9,61.56,2.08,16.67,0.0,0.0,68.15,19.2,201.3,1010.1,45.4,15.9,rain
2017-11-17,6.2,1.5,4.5,2.3,-2.8,-0.1,-4.4,54.19,0.0,0.0,0.0,0.0,61.4,38.6,293.3,1011.1,28.0,16.0,wind
2017-11-16,9.4,3.2,7.0,8.9,0.7,4.4,4.6,85.13,5.07,37.5,0.0,0.0,48.2,31.1,207.9,1011.1,65.7,14.6,rain
2017-11-15,6.2,1.6,3.9,3.8,-2.3,0.8,-1.5,67.91,0.0,0.0,0.0,0.0,42.7,16.4,185.7,1024.8,45.7,16.0,partly-cloudy-day
2017-11-14,6.7,2.8,4.1,3.4,-1.6,0.5,-0.4,73.66,0.0,0.0,0.0,0.0,37.2,20.2,292.5,1026.5,73.7,15.9,partly-cloudy-day
2017-11-13,5.7,2.7,3.9,3.2,-1.3,0.7,2.1,88.08,3.13,41.67,0.0,0.0,31.7,22.0,307.0,1027.9,79.1,14.2,rain
2017-11-12,6.2,-1.8,2.6,5.4,-4.6,1.0,-4.6,60.09,0.0,0.0,0.0,0.0,36.1,10.8,212.7,1032.1,58.8,16.0,partly-cloudy-day
2017-11-11,2.8,-5.1,-1.4,-0.1,-12.5,-6.1,-14.0,38.29,0.0,0.0,0.0,0.0,40.5,27.3,304.3,1031.8,10.8,16.0,clear-day
2017-11-10,8.3,-3.9,2.8,6.4,-11.4,-2.6,-8.5,48.18,0.58,8.33,0.0,0.0,62.5,42.2,276.3,1018.4,29.8,15.9,rain
2017-11-09,8.4,1.0,5.4,7.2,-2.8,2.9,0.1,69.62,0.0,0.0,0.0,0.0,51.6,18.0,183.1,1021.5,28.1,16.0,partly-cloudy-day
2017-11-08,6.7,2.9,4.4,3.4,-2.3,0.7,-0.7,70.49,1.8,20.83,0.0,0.0,40.7,27.3,192.7,1024.8,55.8,15.7,rain
2017-11-07,10.0,3.3,6.9,7.7,-0.8,4.0,1.2,67.6,2.3,12.5,0.0,0.0,40.7,29.0,237.3,1022.2,60.7,15.8,rain
2017-11-06,17.9,11.1,16.3,17.9,11.1,16.3,14.8,90.6,2.06,25.0,0.0,0.0,46.5,31.2,237.0,1012.9,66.6,14.6,rain
